subcategory,title,price,rating,reviews,url,category,value_score,popularity_score,price_bucket
Cables,USAMS SJ756 PD60W Type-C to Type-C Cable PD QC FCP AFC Fast Charging Data Transmission Tinned Copper Core Line 1.2M Long for iPhone 17 17Pro 16 Pro Max 15 for SAMSUNG Galaxy Z Fold7 for HUAWEI Mate XTs,5.95,4.93,0,https://www.banggood.com/USAMS-SJ756-PD60W-Type-C-to-Type-C-Cable-PD-QC-FCP-AFC-Fast-Charging-Data-Transmission-Tinned-Copper-Core-Line-1_2M-Long-for-iPhone-17-17Pro-16-Pro-Max-15-for-SAMSUNG-Galaxy-Z-Fold7-for-HUAWEI-Mate-XTs-p-2041547.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.8286,4.93,Low
Cables,Baseus Ultra-Fast Series PD20W Type-C to iP Cable PD Fast Charging Data Transmission Reinforced Copper Core Line 1M Long for iPhone 6-14 Series,5.02,4.93,0,https://www.banggood.com/Baseus-Ultra-Fast-Series-PD20W-Type-C-to-iP-Cable-PD-Fast-Charging-Data-Transmission-Reinforced-Copper-Core-Line-1M-Long-for-iPhone-6-14-Series-p-2041563.html?cur_warehouse=CN&ID=6335082&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.9821,4.93,Low
Cables,USAMS SJ757 PD30W Type-C to iP Cable PD Fast Charging Data Transmission Tinned Copper Core Line 1.2M Long for iPhone 14 14 Pro 13 12 11 Pro Max,6.19,4.93,0,https://www.banggood.com/USAMS-SJ757-PD30W-Type-C-to-iP-Cable-PD-Fast-Charging-Data-Transmission-Tinned-Copper-Core-Line-1_2M-Long-for-iPhone-14-14-Pro-13-12-11-Pro-Max-p-2041710.html?cur_warehouse=CN&ID=6322361&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.7964,4.93,Low
Cables,Hagibis PD240W Type C To Type C Cable PD3.1 Fast Charging and Data Transmission Copper Core Line 1.2M/2M Long for iPhone 16/17 Macbook Pro,7.97,4.93,0,https://www.banggood.com/Hagibis-PD240W-Type-C-To-Type-C-Cable-PD3_1-Fast-Charging-and-Data-Transmission-Copper-Core-Line-1_2M-or-2M-Long-for-iPhone-16-or-17-Macbook-Pro-p-2042255.html?cur_warehouse=CN&ID=62878536306295&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.6186,4.93,Low
Cables,5A 120W USB-A/Type-C to iP/Type-C/Micro USB Cable Fast Charging Data Transmission Copper Core Line 1.2M Long for iPhone 17 17Pro 16 15 14 Pro Max for Huawei Pura 80 Ultra for XIAOMI for SAMSUNG,5.57,4.93,0,https://www.banggood.com/5A-120W-USB-A-or-Type-C-to-iP-or-Type-C-or-Micro-USB-Cable-Fast-Charging-Data-Transmission-Copper-Core-Line-1_2M-Long-for-iPhone-17-17Pro-16-15-14-Pro-Max-for-Huawei-Pura-80-Ultra-for-XIAOMI-for-SAMSUNG-p-2042256.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.8851,4.93,Low
Cables,ESSAGER ES-X75 5A 240W Type-C to Type-C Cable PD3.1 Fast Charging Data Transmission Tin-plated Copper Core Line 1M/2M Long for iPhone 17 Pro 16 15 Pro Max for Xiaomi 17pro for Huawei for OPPO,5.8,4.93,0,https://www.banggood.com/ESSAGER-ES-X75-5A-240W-Type-C-to-Type-C-Cable-PD3_1-Fast-Charging-Data-Transmission-Tin-plated-Copper-Core-Line-1M-or-2M-Long-for-iPhone-17-Pro-16-15-Pro-Max-for-Xiaomi-17pro-for-Huawei-for-OPPO-p-2043028.html?cur_warehouse=CN&ID=522379567370&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.85,4.93,Low
Cables,ESSAGER ES-X77 5A 240W Type-C to Type-C USB4.0 Cable Support 8K@60Hz PD Fast Charging Data Transmission Copper Core Line 0.125M Long for iPhone 17 17Pro 16 15 Pro Max for Huawei Mate XTs for Xiaomi 17pro for OPPO for VIVO,6.19,4.93,0,https://www.banggood.com/ESSAGER-ES-X77-5A-240W-Type-C-to-Type-C-USB4_0-Cable-Support-8K-at-60Hz-PD-Fast-Charging-Data-Transmission-Copper-Core-Line-0_125M-Long-for-iPhone-17-17Pro-16-15-Pro-Max-for-Huawei-Mate-XTs-for-Xiaomi-17pro-for-OPPO-for-VIVO-p-2043029.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.7964,4.93,Low
Cables,ESSAGER ES-X76 5A 100W Type-C to Type-C Digital Display Cable PD3.1 QC SCPFSP Fast Charging Data Transmission Copper Core Line 1M/2M Long for iPhone 17 17Pro Max 16 15 for Huawei Mate XTs for Xiaomi 17profor LenovoThinkPad,6.57,4.93,0,https://www.banggood.com/ESSAGER-ES-X76-5A-100W-Type-C-to-Type-C-Digital-Display-Cable-PD3_1-QC-SCPFSP-Fast-Charging-Data-Transmission-Copper-Core-Line-1M-or-2M-Long-for-iPhone-17-17Pro-Max-16-15-for-Huawei-Mate-XTs-for-Xiaomi-17profor-LenovoThinkPad-p-2043031.html?cur_warehouse=CN&ID=5673706287835&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.7504,4.93,Low
Mounts And Holders,LDNIO MV21 15W Wireless Charger Car Phone Holder Grip Mobile Clamp Stand Retractable Base Bracket Support for IPhone 15 14 13 for Samsung Galaxy S24 for Huawei Pura 70 Ultra,7.73,4.93,0,https://www.banggood.com/LDNIO-MV21-15W-Wireless-Charger-Car-Phone-Holder-Grip-Mobile-Clamp-Stand-Retractable-Base-Bracket-Support-for-IPhone-15-14-13-for-Samsung-Galaxy-S24-for-Huawei-Pura-70-Ultra-p-2016918.html?cur_warehouse=CN&ID=6284228&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.6378,4.93,Low
Mounts And Holders,Baseus Metal Era Go Gravity Car Phone Holder Air Vent Mount Bracket with Hook 360° Rotary Universal for 4.7-7.2inch Mobile Phone,12.38,4.6,5,https://www.banggood.com/Baseus-Metal-Era-Go-Gravity-Car-Phone-Holder-Air-Vent-Mount-Bracket-with-Hook-360-Rotary-Universal-for-4_7-7_2inch-Mobile-Phone-p-2025753.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.3716,11.2677,Medium
Mounts And Holders,Baseus UltraControl Go Series Clamp-Type Car Phone Holder Car Dashboard/Window Mount Stand with Strong Suction Cup & Damping Clamp Arms for iPhone 12 13 14 14 Pro for Huawei Mate50 for Samsung Galaxy S23 for Redmi K60,13.15,4.82,11,https://www.banggood.com/Baseus-UltraControl-Go-Series-Clamp-Type-Car-Phone-Holder-Car-Dashboard-or-Window-Mount-Stand-with-Strong-Suction-Cup-and-Damping-Clamp-Arms-for-iPhone-12-13-14-14-Pro-for-Huawei-Mate50-for-Samsung-Galaxy-S23-for-Redmi-K60-p-1994936.html?cur_warehouse=CN&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.3665,16.697,Medium
Mounts And Holders,UGreen LP130 Gravity Car Phone Holder Air Vent Phone Stand 360° Rotary for 4.7-7.2inch Mobile Phones Xiaomi HUAWEI,13.15,5.0,2,https://www.banggood.com/UGreen-LP130-Gravity-Car-Phone-Holder-Air-Vent-Phone-Stand-360-Rotary-for-4_7-7_2inch-Mobile-Phones-Xiaomi-HUAWEI-p-2026877.html?cur_warehouse=CN&ID=6330522&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.3802,8.6603,Medium
Mounts And Holders,Baseus BS-CM040 Horizontal Car Phone Holder Metal Gravity Car Air Vent Cellphone Stand 360° Universal Rotation Ball for 4.7inch-6.5inch Mobile Phone,13.15,5.0,1,https://www.banggood.com/Baseus-BS-CM040-Horizontal-Car-Phone-Holder-Metal-Gravity-Car-Air-Vent-Cellphone-Stand-360-Universal-Rotation-Ball-for-4_7inch-6_5inch-Mobile-Phone-p-2015000.html?cur_warehouse=CN&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.3802,7.0711,Medium
Mounts And Holders,Bakeey S20A 15W Wireless Charger Fast Wireless Charging Bracket Air Outlet Car Holder Mount for iPhone 15 14 13 for Samsung Galaxy Fold Series,25.54,4.93,0,https://www.banggood.com/Bakeey-S20A-15W-Wireless-Charger-Fast-Wireless-Charging-Bracket-Air-Outlet-Car-Holder-Mount-for-iPhone-15-14-13-for-Samsung-Galaxy-Fold-Series-p-2009213.html?cur_warehouse=CN&ID=6325873&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.193,4.93,High
Mounts And Holders,Magnetic Car Phone Holder Stand 360 Metal Air Vent Magnetic Holder for iPhone 14 13 for Samsung S22 for Xiaomi 12S,7.73,4.57,14,https://www.banggood.com/Magnetic-Car-Phone-Holder-Stand-360-Metal-Air-Vent-Magnetic-Holder-for-iPhone-14-13-for-Samsung-S22-for-Xiaomi-12S-p-1979695.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.5912,17.6995,Low
Mounts And Holders,Ugreen LP428 Magnetic Car Phone Holder Air Vent Mount Stand for iPhone 16 15 14 Pro 13 Pro Max XIAOMI HUAWEI Strong Magnet Holder Support,20.12,4.93,0,https://www.banggood.com/Ugreen-LP428-Magnetic-Car-Phone-Holder-Air-Vent-Mount-Stand-for-iPhone-16-15-14-Pro-13-Pro-Max-XIAOMI-HUAWEI-Strong-Magnet-Holder-Support-p-2027113.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.245,4.93,High
Mounts And Holders,ESSAGER X01 15W Car Wireless Charger Air Outlet Dual Coil Mount Stand One-Click Switch Fast Charging for iPhone 16 15 14 13 Pro Max for Huawei Mate XT for SAMSUNG XIAOMI,30.96,4.93,0,https://www.banggood.com/ESSAGER-X01-15W-Car-Wireless-Charger-Air-Outlet-Dual-Coil-Mount-Stand-One-Click-Switch-Fast-Charging-for-iPhone-16-15-14-13-Pro-Max-for-Huawei-Mate-XT-for-SAMSUNG-XIAOMI-p-2025050.html?cur_warehouse=CN&ID=6287836&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.1592,4.93,Premium
Mounts And Holders,JK-317 Magnetic Car Phone Holder Foldable Dashboard Mount Bracket 1080° Rotation Stand for iPhone 12 13 14 14 Pro for Huawei Mate50 for Samsung Galaxy S23 for Xiaomi 13pro,7.73,5.0,1,https://www.banggood.com/JK-317-Magnetic-Car-Phone-Holder-Foldable-Dashboard-Mount-Bracket-1080-Rotation-Stand-for-iPhone-12-13-14-14-Pro-for-Huawei-Mate50-for-Samsung-Galaxy-S23-for-Xiaomi-13pro-p-1991907.html?cur_warehouse=CN&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.6468,7.0711,Low
Mounts And Holders,20W Qi Wireless Charger Fast Charging Phone Holder Stand For Qi-enabled Smart Phone For iPhone 11 Pro Max For Samsung Galaxy 20,14.02,4.86,146,https://www.banggood.com/20W-Qi-Wireless-Charger-Fast-Charging-Phone-Holder-Stand-For-Qi-enabled-Smart-Phone-For-iPhone-11-Pro-Max-For-Samsung-Galaxy-20-p-1659742.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.3466,58.9244,Medium
Mounts And Holders,ESSAGER ES-ZJ34 Car Air Vent Phone Holder Mount One Hand Operation 360° Rotation Adjustable Strong Grip Universal for iPhone Android Smartphones,12.38,4.93,0,https://www.banggood.com/ESSAGER-ES-ZJ34-Car-Air-Vent-Phone-Holder-Mount-One-Hand-Operation-360-Rotation-Adjustable-Strong-Grip-Universal-for-iPhone-Android-Smartphones-p-2039774.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.3982,4.93,Medium
Mounts And Holders,Essager ES-ZJ35 Magnetic Phone Mount with Suction Cup Base Strong Vacuum Adsorption 360° Rotation N52 Magnet Car Phone Holder Universal Compatible with iPhone Android for Car Home Office Hands-Free,12.38,4.93,0,https://www.banggood.com/Essager-ES-ZJ35-Magnetic-Phone-Mount-with-Suction-Cup-Base-Strong-Vacuum-Adsorption-360-Rotation-N52-Magnet-Car-Phone-Holder-Universal-Compatible-with-iPhone-Android-for-Car-Home-Office-Hands-Free-p-2039775.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.3982,4.93,Medium
Mounts And Holders,UGREEN LP845 Magnetic Car Phone Holder Air Vent Mount with N52 Magnets Air Vent 360° Rotation Universal for iPhone 16 16 Pro 15 14 13 Pro Max for HUAWEI for SAMSUNG,14.7,4.93,0,https://www.banggood.com/UGREEN-LP845-Magnetic-Car-Phone-Holder-Air-Vent-Mount-with-N52-Magnets-Air-Vent-360-Rotation-Universal-for-iPhone-16-16-Pro-15-14-13-Pro-Max-for-HUAWEI-for-SAMSUNG-p-2039776.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.3354,4.93,Medium
Mounts And Holders,ESSAGER T2 Magnetic Wireless Car Charger 15W Fast Charging with Semiconductor Cooling 360° Rotation Phone Mount for Vent Dash Mount,20.12,4.93,0,https://www.banggood.com/ESSAGER-T2-Magnetic-Wireless-Car-Charger-15W-Fast-Charging-with-Semiconductor-Cooling-360-Rotation-Phone-Mount-for-Vent-Dash-Mount-p-2039778.html?cur_warehouse=CN&ID=6334496&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.245,4.93,High
Mounts And Holders,Baseus PrimeTrip VC1 Pro Qi2 15W Magnetic Wireless Car Charger Mount Built-in Cooling Fan Fast Charging for iPhone 16 15 14 for Samsung Xiaomi Air Vent Phone Holder,38.7,4.93,0,https://www.banggood.com/Baseus-PrimeTrip-VC1-Pro-Qi2-15W-Magnetic-Wireless-Car-Charger-Mount-Built-in-Cooling-Fan-Fast-Charging-for-iPhone-16-15-14-for-Samsung-Xiaomi-Air-Vent-Phone-Holder-p-2034856.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.1274,4.93,Premium
Mounts And Holders,K009 Vacuum Magnetic Car Phone Holder Strong N52 Magnets 18N Force Mechanical Suction Cup Stable Three-Axis Design High Load 7kg Universal for Car Dashboard Glass Panel,15.48,4.93,0,https://www.banggood.com/K009-Vacuum-Magnetic-Car-Phone-Holder-Strong-N52-Magnets-18N-Force-Mechanical-Suction-Cup-Stable-Three-Axis-Design-High-Load-7kg-Universal-for-Car-Dashboard-Glass-Panel-p-2034857.html?cur_warehouse=CN&ID=6332945&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.3185,4.93,Medium
Mounts And Holders,SD06 66W Fast Magnetic Wireless Car Charger Holder Built-in 70cm Retractable Cable 15W Wireless Charging Infrared Sensor Auto Open and Close Car Air Vent Mount Bracket for Smartphone for iPhone 16 Pro Max 15 Pro 14 13 for Huawei Pura X for Xiaomi 15 Ultra,23.22,4.0,1,https://www.banggood.com/SD06-66W-Fast-Magnetic-Wireless-Car-Charger-Holder-Built-in-70cm-Retractable-Cable-15W-Wireless-Charging-Infrared-Sensor-Auto-Open-and-Close-Car-Air-Vent-Mount-Bracket-for-Smartphone-for-iPhone-16-Pro-Max-15-Pro-14-13-for-Huawei-Pura-X-for-Xiaomi-15-Ultra-p-2034859.html?cur_warehouse=CN&ID=6332495&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.1723,5.6569,High
Mounts And Holders,JJC Snapgrip Magnetic Phone Grip Stand with bluetooth Remote 17 Heavy-Duty Magnets 5.1lbs MagSafes Tripod Mount 180°Rotation for iPhone 16 15 14 Vlog Selfie Video,23.22,4.93,0,https://www.banggood.com/JJC-Snapgrip-Magnetic-Phone-Grip-Stand-with-bluetooth-Remote-17-Heavy-Duty-Magnets-5_1lbs-MagSafes-Tripod-Mount-180Rotation-for-iPhone-16-15-14-Vlog-Selfie-Video-p-2034864.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.2123,4.93,High
Mounts And Holders,F18 15W Auto Clamping Wireless Car Charger Adapter Super Fast Charging Air Vent Car Phone Holder for iPhone 16 15 Pro Max for Samsung Galaxy S25 Pro for Huawei Pura X,30.96,5.0,3,https://www.banggood.com/F18-15W-Auto-Clamping-Wireless-Car-Charger-Adapter-Super-Fast-Charging-Air-Vent-Car-Phone-Holder-for-iPhone-16-15-Pro-Max-for-Samsung-Galaxy-S25-Pro-for-Huawei-Pura-X-p-2035761.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.1615,10.0,Premium
Mounts And Holders,Waterproof Motorcycle Bike Mobile Phone Holder Magnetic Universal Bicycle GPS 360° Swivel Adjustable Motorcycle Cellphone Holder,12.38,5.0,1,https://www.banggood.com/Waterproof-Motorcycle-Bike-Mobile-Phone-Holder-Magnetic-Universal-Bicycle-GPS-360-Swivel-Adjustable-Motorcycle-Cellphone-Holder-p-2035830.html?cur_warehouse=CN&ID=6330027&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.4039,7.0711,Medium
Mounts And Holders,Universal Car Phone Holder Wireless Charging for iPhone 16 15 14 Pro Max for Samsung Fast Charger Magnetic Mount,17.8,5.0,2,https://www.banggood.com/Universal-Car-Phone-Holder-Wireless-Charging-for-iPhone-16-15-14-Pro-Max-for-Samsung-Fast-Charger-Magnetic-Mount-p-2035850.html?cur_warehouse=CN&ID=6333269&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.2809,8.6603,High
Mounts And Holders,Strong Magnetic Phone Holder Car Stand Foldable Alloy Car Phone Holder Stand Magnet Car Mobile Bracket for iPhone 16 16 Pro for Samsung Galaxy S25 Ultra for Xiaomi 15pro,17.02,4.93,0,https://www.banggood.com/Strong-Magnetic-Phone-Holder-Car-Stand-Foldable-Alloy-Car-Phone-Holder-Stand-Magnet-Car-Mobile-Bracket-for-iPhone-16-16-Pro-for-Samsung-Galaxy-S25-Ultra-for-Xiaomi-15pro-p-2035923.html?cur_warehouse=CN&ID=6333367&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.2897,4.93,High
Mounts And Holders,Aluminum Alloy Magnetic Phone Stand Lightweight Foldable Design Adjustable Multi-Purpose Device Holder Travel Clip Table Mount,123.79,4.93,0,https://www.banggood.com/Aluminum-Alloy-Magnetic-Phone-Stand-Lightweight-Foldable-Design-Adjustable-Multi-Purpose-Device-Holder-Travel-Clip-Table-Mount-p-2036265.html?cur_warehouse=CN&ID=6287836&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.0398,4.93,Premium
Mounts And Holders,SJZJ033 Aluminum Alloy Portable Card Phone Stand 300g Bearing Foldable Adjustable Angle Bottle Opener Holder for Smartphones Desktop Bracket,13.93,5.0,1,https://www.banggood.com/SJZJ033-Aluminum-Alloy-Portable-Card-Phone-Stand-300g-Bearing-Foldable-Adjustable-Angle-Bottle-Opener-Holder-for-Smartphones-Desktop-Bracket-p-2036926.html?cur_warehouse=CN&ID=227&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.3589,7.0711,Medium
Mounts And Holders,Strong Magnetic Phone Holder Foldable Design 360° Adjustable Vacuum Car Mount for Car Desk Bathroom Magnetic Bracket,12.38,4.93,0,https://www.banggood.com/Strong-Magnetic-Phone-Holder-Foldable-Design-360-Adjustable-Vacuum-Car-Mount-for-Car-Desk-Bathroom-Magnetic-Bracket-p-2036930.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.3982,4.93,Medium
Mounts And Holders,360° Adjustable Vacuum Magnetic Suction Cup Mobile Phone Holder Suitable for Car/Gym/Mirror/Smooth Surface Hands-free Suction,17.03,4.93,0,https://www.banggood.com/360-Adjustable-Vacuum-Magnetic-Suction-Cup-Mobile-Phone-Holder-Suitable-for-Car-or-Gym-or-Mirror-or-Smooth-Surface-Hands-free-Suction-p-2037741.html?cur_warehouse=CN&ID=224&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.2895,4.93,High
Mounts And Holders,X18 15W Wireless Charging Car Phone Holder Infrared Sensing Automatic Opening and Closing 90° Rotation AI Smart Chip Fast Charging Holder Car Phone Holder,15.48,4.93,0,https://www.banggood.com/X18-15W-Wireless-Charging-Car-Phone-Holder-Infrared-Sensing-Automatic-Opening-and-Closing-90-Rotation-AI-Smart-Chip-Fast-Charging-Holder-Car-Phone-Holder-p-2038011.html?cur_warehouse=CN&ID=6333633&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.3185,4.93,Medium
Mounts And Holders,A8 Magnetic Car Mount Wireless Charger Holder 15W Fast Wireless Charging 1200g Strong Suction 360° Adjustable for iPhone Android,15.48,4.93,0,https://www.banggood.com/A8-Magnetic-Car-Mount-Wireless-Charger-Holder-15W-Fast-Wireless-Charging-1200g-Strong-Suction-360-Adjustable-for-iPhone-Android-p-2038025.html?cur_warehouse=CN&ID=6287853&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.3185,4.93,Medium
Mounts And Holders,Baseus MagPro 3 Ultra Slim Magnetic Ring Phone Stand for iPhone 16 15 Pro Max 360° Rotation 180° Adjustment Mobile Phone Holder,15.48,4.93,0,https://www.banggood.com/Baseus-MagPro-3-Ultra-Slim-Magnetic-Ring-Phone-Stand-for-iPhone-16-15-Pro-Max-360-Rotation-180-Adjustment-Mobile-Phone-Holder-p-2040862.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.3185,4.93,Medium
Mounts And Holders,Baseus Magnetic Dual-Ring Phone Stand Suction Rotating 360° Wall Stickers Everywhere for iPhone 16 16 Pro 15 Pro Max for Huawei for SAMSUNG Folding Ring Phone,23.22,4.93,0,https://www.banggood.com/Baseus-Magnetic-Dual-Ring-Phone-Stand-Suction-Rotating-360-Wall-Stickers-Everywhere-for-iPhone-16-16-Pro-15-Pro-Max-for-Huawei-for-SAMSUNG-Folding-Ring-Phone-p-2040963.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.2123,4.93,High
Mounts And Holders,UGREEN LP919 Electric Vehicle Mount for 5.5-7.2 inch Smartphones 360° Rotation Shock Absorption Universal Motorcycle Bicycle Handlebar Holder,15.48,4.93,0,https://www.banggood.com/UGREEN-LP919-Electric-Vehicle-Mount-for-5_5-7_2-inch-Smartphones-360-Rotation-Shock-Absorption-Universal-Motorcycle-Bicycle-Handlebar-Holder-p-2041385.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.3185,4.93,Medium
Mounts And Holders,USAMS ZJ082 2-in-1 Full Coverage Cycling Phone Holder Shockproof Reinforced Clamp Stand 360° Rotation Single Hand Operation Fits for 4.7-7.2 Inch Phones Universal Bike Motorcycle Mount,12.38,4.93,0,https://www.banggood.com/USAMS-ZJ082-2-in-1-Full-Coverage-Cycling-Phone-Holder-Shockproof-Reinforced-Clamp-Stand-360-Rotation-Single-Hand-Operation-Fits-for-4_7-7_2-Inch-Phones-Universal-Bike-Motorcycle-Mount-p-2041475.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.3982,4.93,Medium
Mounts And Holders,USAMS ZJ081 Magnetic Car Phone Holder Vent Clip Mount Strong Magnetic Suction 360° Adjustable Rotation Hook Base Wide Universal for iPhone 17 17Pro 16 15 14 Pro Max for HUAWEI for XIAOMI for SAMSUNG,12.38,4.93,0,https://www.banggood.com/USAMS-ZJ081-Magnetic-Car-Phone-Holder-Vent-Clip-Mount-Strong-Magnetic-Suction-360-Adjustable-Rotation-Hook-Base-Wide-Universal-for-iPhone-17-17Pro-16-15-14-Pro-Max-for-HUAWEI-for-XIAOMI-for-SAMSUNG-p-2042057.html?cur_warehouse=CN&ID=6287832&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.3982,4.93,Medium
Mounts And Holders,UGREEN LP934 Bicycle Phone Holder 360° Rotatable Shockproof Handlebar Stem Mount with Quick Release Button for Smartphones Cycling,13.93,4.93,0,https://www.banggood.com/UGREEN-LP934-Bicycle-Phone-Holder-360-Rotatable-Shockproof-Handlebar-Stem-Mount-with-Quick-Release-Button-for-Smartphones-Cycling-p-2042989.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.3539,4.93,Medium
Mounts And Holders,T28 Magnetic Mobile Phone Holder 360° Rotating Vacuum Suction Cup Strong Magnetic Adsorption Car Phone Mount Stand,12.38,4.93,0,https://www.banggood.com/T28-Magnetic-Mobile-Phone-Holder-360-Rotating-Vacuum-Suction-Cup-Strong-Magnetic-Adsorption-Car-Phone-Mount-Stand-p-2043860.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.3982,4.93,Medium
Mounts And Holders,Baseus BS-HP013 Portable Series Folding Phone Holder for iPhone 14 for Samsung for Xiaomi Huawei,6.19,5.0,5,https://www.banggood.com/Baseus-BS-HP013-Portable-Series-Folding-Phone-Holder-for-iPhone-14-for-Samsung-for-Xiaomi-Huawei-p-1992124.html?cur_warehouse=CN&rmmds=CategoryPhonesPop&trace_id=1ca01763854024082,Phones And Accessories,0.8078,12.2474,Low
